simulation_id,provider,model_general,model_doctor,case_file,stated_treatment,category,matched_key_item,source_file,source_file_error
case4_sim_44,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_44.yaml,
case4_sim_44,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_44.yaml,
case4_sim_44,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE Inhibitors,palliative,ACE inhibitors,case4_sim_44.yaml,
case4_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_45.yaml,
case4_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_45.yaml,
case4_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blocker,palliative,betablockers,case4_sim_45.yaml,
case4_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_45.yaml,
case4_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_45.yaml,
case4_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,not found,case4_sim_45.yaml,
case4_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Anticoagulants,palliative,blood thinners,case4_sim_45.yaml,
case4_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,antiplatelet drugs,correct,other anti‑platelet agents,case4_sim_45.yaml,
case4_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,clopidogrel,correct,clopidogrel,case4_sim_45.yaml,
case4_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_46.yaml,
case4_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_46.yaml,
case4_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_46.yaml,
case4_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_46.yaml,
case4_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_46.yaml,
case4_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Anticoagulants,palliative,blood thinners,case4_sim_46.yaml,
case4_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,antiplatelet agents,correct,other anti‑platelet agents,case4_sim_46.yaml,
case4_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,clopidogrel,correct,clopidogrel,case4_sim_46.yaml,
case4_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,angioplasty,not found,,case4_sim_46.yaml,
case4_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_47.yaml,
case4_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_47.yaml,
case4_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_47.yaml,
case4_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_47.yaml,
case4_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_47.yaml,
case4_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,not found,case4_sim_47.yaml,
case4_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,reperfusion therapy,not found,,case4_sim_47.yaml,
case4_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,percutaneous coronary intervention,not found,,case4_sim_47.yaml,
case4_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,thrombolytics,not found,,case4_sim_47.yaml,
case4_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_48.yaml,
case4_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_48.yaml,
case4_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_48.yaml,
case4_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,calcium channel blockers,not found,,case4_sim_48.yaml,
case4_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Antiplatelet agents,correct,other anti‐platelet agents,case4_sim_48.yaml,
case4_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,clopidogrel,correct,clopidogrel,case4_sim_48.yaml,
case4_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_48.yaml,
case4_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,lifestyle modifications,not found,,case4_sim_48.yaml,
case4_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Diabetes management,not found,,case4_sim_48.yaml,
case4_sim_49,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_49.yaml,
case4_sim_49,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_49.yaml,
case4_sim_49,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_49.yaml,
case4_sim_49,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_49.yaml,
case4_sim_49,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Antiplatelet agents,correct,other anti‑platelet agents,case4_sim_49.yaml,
case4_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_5.yaml,
case4_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_5.yaml,
case4_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen therapy,not found,not found,case4_sim_5.yaml,
case4_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,clopidogrel,correct,clopidogrel,case4_sim_5.yaml,
case4_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,heparin,palliative,blood thinners,case4_sim_5.yaml,
case4_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_5.yaml,
case4_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_5.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_50.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_50.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_50.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_50.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Anticoagulants,palliative,blood thinners,case4_sim_50.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,heparin,palliative,blood thinners,case4_sim_50.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_50.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Pain relief,palliative,other pain medication,case4_sim_50.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,morphine,palliative,morphine,case4_sim_50.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,angioplasty,not found,,case4_sim_50.yaml,
case4_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,thrombolytic therapy,not found,,case4_sim_50.yaml,
case4_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_51.yaml,
case4_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_51.yaml,
case4_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Clopidogrel,correct,clopidogrel,case4_sim_51.yaml,
case4_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_51.yaml,
case4_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_51.yaml,
case4_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_51.yaml,
case4_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,,case4_sim_51.yaml,
case4_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Anti-coagulants,palliative,blood thinners,case4_sim_51.yaml,
case4_sim_52,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_52.yaml,
case4_sim_52,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_52.yaml,
case4_sim_52,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_52.yaml,
case4_sim_52,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE Inhibitors,palliative,ACE inhibitors,case4_sim_52.yaml,
case4_sim_52,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_52.yaml,
case4_sim_53,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_53.yaml,
case4_sim_53,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_53.yaml,
case4_sim_53,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-Blockers,palliative,betablockers,case4_sim_53.yaml,
case4_sim_53,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_53.yaml,
case4_sim_54,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_54.yaml,
case4_sim_54,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_54.yaml,
case4_sim_54,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_54.yaml,
case4_sim_55,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,aspirin,correct,Aspirin,case4_sim_55.yaml,
case4_sim_55,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,nitroglycerin,palliative,Nitroglycerin,case4_sim_55.yaml,
case4_sim_55,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,oxygen,not found,,case4_sim_55.yaml,
case4_sim_55,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,beta-blockers,palliative,betablockers,case4_sim_55.yaml,
case4_sim_55,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,antianginal medications,palliative,other cardiac medication,case4_sim_55.yaml,
case4_sim_56,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_56.yaml,
case4_sim_56,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_56.yaml,
case4_sim_56,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_56.yaml,
case4_sim_56,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_56.yaml,
case4_sim_56,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,,case4_sim_56.yaml,
case4_sim_56,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_56.yaml,
case4_sim_56,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Heparin,palliative,blood thinners,case4_sim_56.yaml,
case4_sim_56,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,anticoagulants,palliative,blood thinners,case4_sim_56.yaml,
case4_sim_57,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_57.yaml,
case4_sim_57,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_57.yaml,
case4_sim_57,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_57.yaml,
case4_sim_57,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_57.yaml,
case4_sim_57,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_57.yaml,
case4_sim_58,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_58.yaml,
case4_sim_58,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_58.yaml,
case4_sim_58,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_58.yaml,
case4_sim_58,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_58.yaml,
case4_sim_58,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_58.yaml,
case4_sim_58,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,smoking cessation,not found,,case4_sim_58.yaml,
case4_sim_58,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,diabetes management,not found,,case4_sim_58.yaml,
case4_sim_59,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_59.yaml,
case4_sim_59,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitrates (like nitroglycerin),palliative,Nitroglycerin,case4_sim_59.yaml,
case4_sim_59,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_59.yaml,
case4_sim_59,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_59.yaml,
case4_sim_6,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_6.yaml,
case4_sim_6,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_6.yaml,
case4_sim_6,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_6.yaml,
case4_sim_6,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_6.yaml,
case4_sim_6,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_6.yaml,
case4_sim_6,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Anticoagulants,palliative,blood thinners,case4_sim_6.yaml,
case4_sim_60,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_60.yaml,
case4_sim_60,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_60.yaml,
case4_sim_60,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen therapy,not found,,case4_sim_60.yaml,
case4_sim_60,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_60.yaml,
case4_sim_61,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_61.yaml,
case4_sim_61,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_61.yaml,
case4_sim_61,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blocker,palliative,betablockers,case4_sim_61.yaml,
case4_sim_61,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_61.yaml,
case4_sim_61,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Antiplatelet agents,correct,other anti‑platelet agents,case4_sim_61.yaml,
case4_sim_61,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,clopidogrel,correct,clopidogrel,case4_sim_61.yaml,
case4_sim_62,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,aspirin,correct,Aspirin,case4_sim_62.yaml,
case4_sim_62,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_62.yaml,
case4_sim_62,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen therapy,not found,,case4_sim_62.yaml,
case4_sim_62,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Morphine,palliative,morphine,case4_sim_62.yaml,
case4_sim_62,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_62.yaml,
case4_sim_62,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,anticoagulants,palliative,blood thinners,case4_sim_62.yaml,
case4_sim_63,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_63.yaml,
case4_sim_63,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_63.yaml,
case4_sim_63,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_63.yaml,
case4_sim_63,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE Inhibitors,palliative,ACE inhibitors,case4_sim_63.yaml,
case4_sim_63,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,,case4_sim_63.yaml,
case4_sim_63,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,High-intensity statin,not found,,case4_sim_63.yaml,
case4_sim_63,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Anticoagulants,palliative,blood thinners,case4_sim_63.yaml,
case4_sim_63,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen therapy,not found,,case4_sim_63.yaml,
case4_sim_64,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_64.yaml,
case4_sim_64,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_64.yaml,
case4_sim_64,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_64.yaml,
case4_sim_64,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,not found,case4_sim_64.yaml,
case4_sim_64,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,lifestyle advice,not found,,case4_sim_64.yaml,
case4_sim_65,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_65.yaml,
case4_sim_65,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_65.yaml,
case4_sim_65,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_65.yaml,
case4_sim_65,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_65.yaml,
case4_sim_65,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Antidiabetic Medication,not found,,case4_sim_65.yaml,
case4_sim_66,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_66.yaml,
case4_sim_66,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_66.yaml,
case4_sim_66,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Clopidogrel,correct,clopidogrel,case4_sim_66.yaml,
case4_sim_66,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,beta-blockers,palliative,betablockers,case4_sim_66.yaml,
case4_sim_66,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,statins,not found,,case4_sim_66.yaml,
case4_sim_66,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,admission to a hospital,not found,,case4_sim_66.yaml,
case4_sim_67,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_67.yaml,
case4_sim_67,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitrates (such as Nitroglycerin),palliative,Nitroglycerin,case4_sim_67.yaml,
case4_sim_67,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_67.yaml,
case4_sim_67,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_67.yaml,
case4_sim_67,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,,case4_sim_67.yaml,
case4_sim_67,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_67.yaml,
case4_sim_68,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_68.yaml,
case4_sim_68,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_68.yaml,
case4_sim_68,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Antiplatelet agents,correct,other anti‑platelet agents,case4_sim_68.yaml,
case4_sim_68,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,clopidogrel,correct,clopidogrel,case4_sim_68.yaml,
case4_sim_68,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_68.yaml,
case4_sim_68,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_68.yaml,
case4_sim_68,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_68.yaml,
case4_sim_68,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,angioplasty,not found,,case4_sim_68.yaml,
case4_sim_69,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_69.yaml,
case4_sim_69,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_69.yaml,
case4_sim_69,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen therapy,not found,,case4_sim_69.yaml,
case4_sim_69,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_69.yaml,
case4_sim_69,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Morphine,palliative,morphine,case4_sim_69.yaml,
case4_sim_69,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Thrombolytics,not found,,case4_sim_69.yaml,
case4_sim_69,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,anticoagulants,palliative,blood thinners,case4_sim_69.yaml,
case4_sim_7,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_7.yaml,
case4_sim_7,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_7.yaml,
case4_sim_7,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Oxygen therapy,not found,,case4_sim_7.yaml,
case4_sim_7,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_7.yaml,
case4_sim_7,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,,case4_sim_7.yaml,
case4_sim_70,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Aspirin,correct,Aspirin,case4_sim_70.yaml,
case4_sim_70,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Nitroglycerin,palliative,Nitroglycerin,case4_sim_70.yaml,
case4_sim_70,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Beta-blockers,palliative,betablockers,case4_sim_70.yaml,
case4_sim_70,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ACE inhibitors,palliative,ACE inhibitors,case4_sim_70.yaml,
case4_sim_70,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,ARBs,not found,,case4_sim_70.yaml,
case4_sim_70,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Statins,not found,not found,case4_sim_70.yaml,
case4_sim_70,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case4.yaml,Heparin,palliative,blood thinners,case4_sim_70.yaml,
